Geographic code,Geographic name,Geographic Type,"Geographic Name, province or territory","Geographic Code, province or territory",Global non-response rate,Data quality flag,Sex,Total (2016 Counts),Broad Age Groups: 0 to 14 (2016 Counts),Broad Age Groups: 15 to 64 (2016 Counts),Broad Age Groups: 65 years and over (2016 Counts),Broad Age Groups: 85 years and over (2016 Counts),Total (2011 Counts),Broad Age Groups: 0 to 14 (2011 Counts),Broad Age Groups: 15 to 64 (2011 Counts),Broad Age Groups: 65 years and over (2011 Counts),Broad Age Groups: 85 years and over (2011 Counts),Total (2006 Counts),Broad Age Groups: 0 to 14 (2006 Counts),Broad Age Groups: 15 to 64 (2006 Counts),Broad Age Groups: 65 years and over (2006 Counts),Broad Age Groups: 85 years and over (2006 Counts),Total (% Distribution 2016),Broad Age Groups: 0 to 14 (% Distribution 2016) ,Broad Age Groups: 15 to 64 (% Distribution 2016),Broad Age Groups: 65 years and over (% Distribution 2016),Broad Age Groups: 85 years and over (% Distribution 2016),Total (% Distribution 2011),Broad Age Groups: 0 to 14 (% Distribution 2011) ,Broad Age Groups: 15 to 64 (% Distribution 2011),Broad Age Groups: 65 years and over (% Distribution 2011),Broad Age Groups: 85 years and over (% Distribution 2011),Total (% Distribution 2006),Broad Age Groups: 0 to 14 (% Distribution 2006) ,Broad Age Groups: 15 to 64 (% Distribution 2006),Broad Age Groups: 65 years and over (% Distribution 2006),Broad Age Groups: 85 years and over (% Distribution 2006),Total (Percent Change 2011 to 2016),Broad Age Groups: 0 to 14 (Percent Change 2011 to 2016),Broad Age Groups: 15 to 64 (Percent Change 2011 to 2016),Broad Age Groups: 65 years and over (Percent Change 2011 to 2016),Broad Age Groups: 85 years and over (Percent Change 2011 to 2016),Total (Percent Change 2006 to 2016),Broad Age Groups: 0 to 14 (Percent Change 2006 to 2016),Broad Age Groups: 15 to 64 (Percent Change 2006 to 2016),Broad Age Groups: 65 years and over (Percent Change 2006 to 2016),Broad Age Groups: 85 years and over (Percent Change 2006 to 2016)
5909,Fraser Valley,Regional district,British Columbia,59,4.9,00000,Male,146635,27730,94145,24755,2645,137595,26765,91080,19750,2045,127075,26410,83725,16945,1670,100,18.9,64.2,16.9,1.8,100,19.5,66.2,14.4,1.5,100,20.8,65.9,13.3,1.3,6.6,3.6,3.4,25.3,29.3,15.4,5,12.4,46.1,58.4
5909,Fraser Valley,Regional district,British Columbia,59,4.9,00000,Female,149295,25810,94945,28540,4405,139995,25100,91620,23275,3780,129955,24850,84540,20565,3005,100,17.3,63.6,19.1,3,100,17.9,65.4,16.6,2.7,100,19.1,65.1,15.8,2.3,6.6,2.8,3.6,22.6,16.5,14.9,3.9,12.3,38.8,46.6
5915,Greater Vancouver,Regional district,British Columbia,59,4.4,00000,Both sexes,2463430,362115,1714005,387315,51275,2313325,354450,1645980,312900,42760,2116585,345745,1499375,271465,35485,100,14.7,69.6,15.7,2.1,100,15.3,71.2,13.5,1.8,100,16.3,70.8,12.8,1.7,6.5,2.2,4.1,23.8,19.9,16.4,4.7,14.3,42.7,44.5
5915,Greater Vancouver,Regional district,British Columbia,59,4.4,00000,Male,1202170,186780,838865,176535,18860,1130375,182365,807195,140810,14435,1032440,178190,734970,119285,11465,100,15.5,69.8,14.7,1.6,100,16.1,71.4,12.5,1.3,100,17.3,71.2,11.6,1.1,6.4,2.4,3.9,25.4,30.7,16.4,4.8,14.1,48,64.5
5915,Greater Vancouver,Regional district,British Columbia,59,4.4,00000,Female,1261260,175335,875145,210780,32415,1182955,172080,838785,172090,28325,1084140,167555,764405,152180,24020,100,13.9,69.4,16.7,2.6,100,14.5,70.9,14.5,2.4,100,15.5,70.5,14,2.2,6.6,1.9,4.3,22.5,14.4,16.3,4.6,14.5,38.5,35
5917,Capital,Regional district,British Columbia,59,5.1,20000,Both sexes,383360,49895,250375,83095,12840,359995,46880,245440,67675,12230,345165,48220,234455,62485,10665,100,13,65.3,21.7,3.3,100,13,68.2,18.8,3.4,100,14,67.9,18.1,3.1,6.5,6.4,2,22.8,5,11.1,3.5,6.8,33,20.4
5917,Capital,Regional district,British Columbia,59,5.1,20000,Male,184900,25325,122140,37435,4585,172895,23845,119335,29715,4110,164500,24480,113460,26565,3485,100,13.7,66.1,20.2,2.5,100,13.8,69,17.2,2.4,100,14.9,69,16.1,2.1,6.9,6.2,2.4,26,11.6,12.4,3.5,7.7,40.9,31.6
5917,Capital,Regional district,British Columbia,59,5.1,20000,Female,198460,24570,128235,45660,8260,187090,23035,126100,37955,8115,180665,23740,121000,35925,7175,100,12.4,64.6,23,4.2,100,12.3,67.4,20.3,4.3,100,13.1,67,19.9,4,6.1,6.7,1.7,20.3,1.8,9.8,3.5,6,27.1,15.1
5919,Cowichan Valley,Regional district,British Columbia,59,5.7,00000,Both sexes,83735,12340,51335,20065,2305,80335,12340,52075,15920,2050,76930,12915,50345,13670,1610,100,14.7,61.3,24,2.8,100,15.4,64.8,19.8,2.6,100,16.8,65.4,17.8,2.1,4.2,0,-1.4,26,12.4,8.8,-4.5,2,46.8,43.2
5919,Cowichan Valley,Regional district,British Columbia,59,5.7,00000,Male,41020,6285,24910,9820,940,39200,6230,25375,7590,790,37715,6590,24615,6505,555,100,15.3,60.7,23.9,2.3,100,15.9,64.7,19.4,2,100,17.5,65.3,17.2,1.5,4.6,0.9,-1.8,29.4,19,8.8,-4.6,1.2,51,69.4
5919,Cowichan Valley,Regional district,British Columbia,59,5.7,00000,Female,42725,6050,26430,10240,1365,41135,6105,26700,8330,1260,39215,6320,25730,7165,1055,100,14.2,61.9,24,3.2,100,14.8,64.9,20.3,3.1,100,16.1,65.6,18.3,2.7,3.9,-0.9,-1,22.9,8.3,9,-4.3,2.7,42.9,29.4
5921,Nanaimo,Regional district,British Columbia,59,5.0,00000,Both sexes,155700,19990,93625,42090,5300,146570,19070,93210,34290,4540,138630,19865,89820,28945,3435,100,12.8,60.1,27,3.4,100,13,63.6,23.4,3.1,100,14.3,64.8,20.9,2.5,6.2,4.8,0.4,22.7,16.7,12.3,0.6,4.2,45.4,54.3
5921,Nanaimo,Regional district,British Columbia,59,5.0,00000,Male,75335,10255,45170,19915,2065,70960,9805,45005,16150,1625,67235,10260,43310,13665,1260,100,13.6,60,26.4,2.7,100,13.8,63.4,22.8,2.3,100,15.3,64.4,20.3,1.9,6.2,4.6,0.4,23.3,27.1,12,0,4.3,45.7,63.9
5921,Nanaimo,Regional district,British Columbia,59,5.0,00000,Female,80360,9735,48460,22170,3235,75615,9270,48200,18140,2915,71400,9610,46510,15280,2175,100,12.1,60.3,27.6,4,100,12.3,63.7,24,3.9,100,13.5,65.1,21.4,3,6.3,5,0.5,22.2,11,12.5,1.3,4.2,45.1,48.7
5923,Alberni-Clayoquot,Regional district,British Columbia,59,6.8,00100,Both sexes,30980,4740,19480,6760,740,31065,4860,20630,5575,610,30665,5200,20650,4805,510,100,15.3,62.9,21.8,2.4,100,15.6,66.4,17.9,2,100,17,67.3,15.7,1.7,-0.3,-2.5,-5.6,21.3,21.3,1,-8.8,-5.7,40.7,45.1
5923,Alberni-Clayoquot,Regional district,British Columbia,59,6.8,00100,Male,15510,2405,9760,3345,295,15560,2460,10350,2755,230,15465,2680,10490,2300,170,100,15.5,62.9,21.6,1.9,100,15.8,66.5,17.7,1.5,100,17.3,67.8,14.9,1.1,-0.3,-2.2,-5.7,21.4,28.3,0.3,-10.3,-7,45.4,73.5
5923,Alberni-Clayoquot,Regional district,British Columbia,59,6.8,00100,Female,15470,2330,9720,3420,450,15500,2405,10275,2820,375,15200,2525,10165,2515,345,100,15.1,62.8,22.1,2.9,100,15.5,66.3,18.2,2.4,100,16.6,66.9,16.5,2.3,-0.2,-3.1,-5.4,21.3,20,1.8,-7.7,-4.4,36,30.4
5924,Strathcona,Regional district,British Columbia,59,5.2,00000,Both sexes,44675,6715,28220,9735,915,43255,6825,29160,7265,695,42110,7305,29335,5470,495,100,15,63.2,21.8,2,100,15.8,67.4,16.8,1.6,100,17.3,69.7,13,1.2,3.3,-1.6,-3.2,34,31.7,6.1,-8.1,-3.8,78,84.8
5924,Strathcona,Regional district,British Columbia,59,5.2,00000,Male,22260,3485,13885,4885,360,21560,3505,14435,3615,255,21165,3690,14760,2715,175,100,15.7,62.4,21.9,1.6,100,16.3,67,16.8,1.2,100,17.4,69.7,12.8,0.8,3.2,-0.6,-3.8,35.1,41.2,5.2,-5.6,-5.9,79.9,105.7
5924,Strathcona,Regional district,British Columbia,59,5.2,00000,Female,22410,3225,14335,4850,560,21695,3325,14725,3650,445,20950,3615,14575,2760,320,100,14.4,64,21.6,2.5,100,15.3,67.9,16.8,2.1,100,17.3,69.6,13.2,1.5,3.3,-3,-2.6,32.9,25.8,7,-10.8,-1.6,75.7,75
5926,Comox Valley,Regional district,British Columbia,59,4.1,00000,Both sexes,66530,9190,40275,17060,2005,63540,9085,40865,13590,1655,59485,9515,39160,10810,1190,100,13.8,60.5,25.6,3,100,14.3,64.3,21.4,2.6,100,16,65.8,18.2,2,4.7,1.2,-1.4,25.5,21.1,11.8,-3.4,2.8,57.8,68.5
5926,Comox Valley,Regional district,British Columbia,59,4.1,00000,Male,32110,4750,19230,8130,790,30700,4645,19590,6460,595,28830,4820,18930,5080,400,100,14.8,59.9,25.3,2.5,100,15.1,63.8,21,1.9,100,16.7,65.7,17.6,1.4,4.6,2.3,-1.8,25.9,32.8,11.4,-1.5,1.6,60,97.5
5926,Comox Valley,Regional district,British Columbia,59,4.1,00000,Female,34415,4445,21040,8925,1215,32835,4435,21275,7130,1065,30650,4690,20230,5730,795,100,12.9,61.1,25.9,3.5,100,13.5,64.8,21.7,3.2,100,15.3,66,18.7,2.6,4.8,0.2,-1.1,25.2,14.1,12.3,-5.2,4,55.8,52.8
5927,Powell River,Regional district,British Columbia,59,6.8,00100,Both sexes,20070,2540,11970,5560,625,19905,2635,12810,4460,520,19600,2975,12780,3845,440,100,12.7,59.6,27.7,3.1,100,13.2,64.4,22.4,2.6,100,15.2,65.2,19.6,2.2,0.8,-3.6,-6.6,24.7,20.2,2.4,-14.6,-6.3,44.6,42
5927,Powell River,Regional district,British Columbia,59,6.8,00100,Male,9965,1305,5890,2765,240,9860,1355,6360,2140,155,9710,1545,6370,1800,140,100,13.1,59.1,27.7,2.4,100,13.7,64.5,21.7,1.6,100,15.9,65.6,18.5,1.4,1.1,-3.7,-7.4,29.2,54.8,2.6,-15.5,-7.5,53.6,71.4
5927,Powell River,Regional district,British Columbia,59,6.8,00100,Female,10110,1235,6080,2790,390,10050,1280,6450,2320,365,9890,1430,6410,2050,300,100,12.2,60.1,27.6,3.9,100,12.7,64.2,23.1,3.6,100,14.5,64.8,20.7,3,0.6,-3.5,-5.7,20.3,6.8,2.2,-13.6,-5.1,36.1,30
5929,Sunshine Coast,Regional district,British Columbia,59,6.7,00100,Both sexes,29970,3530,17555,8885,1010,28620,3620,18240,6755,815,27760,4005,18035,5710,700,100,11.8,58.6,29.6,3.4,100,12.6,63.7,23.6,2.8,100,14.4,65,20.6,2.5,4.7,-2.5,-3.8,31.5,23.9,8,-11.9,-2.7,55.6,44.3
5929,Sunshine Coast,Regional district,British Columbia,59,6.7,00100,Male,14385,1750,8435,4200,405,13790,1830,8740,3220,330,13420,1990,8705,2725,270,100,12.2,58.6,29.2,2.8,100,13.3,63.4,23.4,2.4,100,14.8,64.9,20.3,2,4.3,-4.4,-3.5,30.4,22.7,7.2,-12.1,-3.1,54.1,50
5929,Sunshine Coast,Regional district,British Columbia,59,6.7,00100,Female,15585,1785,9120,4680,600,14835,1795,9500,3535,480,14335,2015,9335,2985,425,100,11.5,58.5,30,3.8,100,12.1,64,23.8,3.2,100,14.1,65.1,20.8,3,5.1,-0.6,-4,32.4,25,8.7,-11.4,-2.3,56.8,41.2
5931,Squamish-Lillooet,Regional district,British Columbia,59,9.3,00100,Both sexes,42665,7385,30760,4525,385,38170,6595,28320,3260,290,35225,6415,26185,2635,230,100,17.3,72.1,10.6,0.9,100,17.3,74.2,8.5,0.8,100,18.2,74.3,7.5,0.7,11.8,12,8.6,38.8,32.8,21.1,15.1,17.5,71.7,67.4
5931,Squamish-Lillooet,Regional district,British Columbia,59,9.3,00100,Male,22055,3770,15980,2305,160,19850,3425,14775,1645,100,18355,3400,13655,1300,75,100,17.1,72.5,10.5,0.7,100,17.3,74.4,8.3,0.5,100,18.5,74.4,7.1,0.4,11.1,10.1,8.2,40.1,60,20.2,10.9,17,77.3,113.3
5931,Squamish-Lillooet,Regional district,British Columbia,59,9.3,00100,Female,20605,3615,14775,2220,225,18320,3165,13550,1610,195,16865,3010,12525,1335,150,100,17.5,71.7,10.8,1.1,100,17.3,74,8.8,1.1,100,17.8,74.3,7.9,0.9,12.5,14.2,9,37.9,15.4,22.2,20.1,18,66.3,50
5933,Thompson-Nicola,Regional district,British Columbia,59,6.0,00000,Both sexes,132665,19875,86150,26635,2965,128470,19650,86995,21825,2370,122285,20200,83595,18485,1750,100,15,64.9,20.1,2.2,100,15.3,67.7,17,1.8,100,16.5,68.4,15.1,1.4,3.3,1.1,-1,22,25.1,8.5,-1.6,3.1,44.1,69.4
5933,Thompson-Nicola,Regional district,British Columbia,59,6.0,00000,Male,65770,10215,42745,12805,1215,63505,10075,42950,10485,865,60250,10340,41020,8900,615,100,15.5,65,19.5,1.8,100,15.9,67.6,16.5,1.4,100,17.2,68.1,14.8,1,3.6,1.4,-0.5,22.1,40.5,9.2,-1.2,4.2,43.9,97.6
5933,Thompson-Nicola,Regional district,British Columbia,59,6.0,00000,Female,66895,9660,43405,13830,1750,64965,9580,44050,11335,1505,62035,9860,42580,9590,1135,100,14.4,64.9,20.7,2.6,100,14.7,67.8,17.4,2.3,100,15.9,68.6,15.5,1.8,3,0.8,-1.5,22,16.3,7.8,-2,1.9,44.2,54.2
5935,Central Okanagan,Regional district,British Columbia,59,4.6,00000,Both sexes,194880,27585,125625,41675,5760,179840,26345,119040,34455,4800,162280,25525,105905,30840,3715,100,14.2,64.5,21.4,3,100,14.6,66.2,19.2,2.7,100,15.7,65.3,19,2.3,8.4,4.7,5.5,21,20,20.1,8.1,18.6,35.1,55
5935,Central Okanagan,Regional district,British Columbia,59,4.6,00000,Male,94755,13920,61530,19305,2185,87075,13390,58035,15655,1740,78745,12895,51810,14040,1365,100,14.7,64.9,20.4,2.3,100,15.4,66.6,18,2,100,16.4,65.8,17.8,1.7,8.8,4,6,23.3,25.6,20.3,7.9,18.8,37.5,60.1
5935,Central Okanagan,Regional district,British Columbia,59,4.6,00000,Female,100125,13660,64095,22370,3575,92765,12955,61005,18800,3060,83530,12630,54100,16800,2355,100,13.6,64,22.3,3.6,100,14,65.8,20.3,3.3,100,15.1,64.8,20.1,2.8,7.9,5.4,5.1,19,16.8,19.9,8.2,18.5,33.2,51.8
5937,North Okanagan,Regional district,British Columbia,59,5.1,00000,Both sexes,84355,12250,51590,20515,2615,81235,12075,52080,17080,2225,77300,12625,49820,14855,1800,100,14.5,61.2,24.3,3.1,100,14.9,64.1,21,2.7,100,16.3,64.5,19.2,2.3,3.8,1.4,-0.9,20.1,17.5,9.1,-3,3.6,38.1,45.3
5937,North Okanagan,Regional district,British Columbia,59,5.1,00000,Male,40925,6220,25000,9700,1035,39235,6105,25160,7965,790,37425,6300,24250,6875,650,100,15.2,61.1,23.7,2.5,100,15.6,64.1,20.3,2,100,16.8,64.8,18.4,1.7,4.3,1.9,-0.6,21.8,31,9.4,-1.3,3.1,41.1,59.2
5937,North Okanagan,Regional district,British Columbia,59,5.1,00000,Female,43430,6030,26590,10810,1575,42005,5970,26920,9115,1435,39875,6330,25570,7975,1155,100,13.9,61.2,24.9,3.6,100,14.2,64.1,21.7,3.4,100,15.9,64.1,20,2.9,3.4,1,-1.2,18.6,9.8,8.9,-4.7,4,35.5,36.4
5939,Columbia-Shuswap,Regional district,British Columbia,59,6.6,00000,Both sexes,51370,7045,31775,12550,1405,50515,7100,32890,10525,1200,50140,7760,33015,9365,970,100,13.7,61.9,24.4,2.7,100,14.1,65.1,20.8,2.4,100,15.5,65.8,18.7,1.9,1.7,-0.8,-3.4,19.2,17.1,2.5,-9.2,-3.8,34,44.8
5939,Columbia-Shuswap,Regional district,British Columbia,59,6.6,00000,Male,25370,3570,15705,6095,550,25120,3675,16400,5045,460,24920,3930,16460,4530,350,100,14.1,61.9,24,2.2,100,14.6,65.3,20.1,1.8,100,15.8,66.1,18.2,1.4,1,-2.9,-4.2,20.8,19.6,1.8,-9.2,-4.6,34.5,57.1
5939,Columbia-Shuswap,Regional district,British Columbia,59,6.6,00000,Female,25995,3470,16070,6455,855,25385,3425,16490,5475,740,25220,3830,16555,4835,620,100,13.3,61.8,24.8,3.3,100,13.5,65,21.6,2.9,100,15.2,65.6,19.2,2.5,2.4,1.3,-2.5,17.9,15.5,3.1,-9.4,-2.9,33.5,37.9
5941,Cariboo,Regional district,British Columbia,59,5.7,00100,Both sexes,61990,9535,39540,12920,1200,62390,10235,42045,10115,885,62190,11000,42805,8380,700,100,15.4,63.8,20.8,1.9,100,16.4,67.4,16.2,1.4,100,17.7,68.8,13.5,1.1,-0.6,-6.8,-6,27.7,35.6,-0.3,-13.3,-7.6,54.2,71.4
5941,Cariboo,Regional district,British Columbia,59,5.7,00100,Male,31475,4925,19905,6640,495,31470,5215,21085,5170,330,31240,5560,21445,4240,230,100,15.6,63.2,21.1,1.6,100,16.6,67,16.4,1,100,17.8,68.6,13.6,0.7,0,-5.6,-5.6,28.4,50,0.8,-11.4,-7.2,56.6,115.2
5941,Cariboo,Regional district,British Columbia,59,5.7,00100,Female,30515,4605,19635,6280,705,30925,5020,20960,4940,555,30950,5440,21365,4145,470,100,15.1,64.3,20.6,2.3,100,16.2,67.8,16,1.8,100,17.6,69,13.4,1.5,-1.3,-8.3,-6.3,27.1,27,-1.4,-15.3,-8.1,51.5,50
5943,Mount Waddington,Regional district,British Columbia,59,7.4,00100,Both sexes,11035,1995,7255,1785,100,11505,2165,8000,1345,65,11650,2320,8335,995,50,100,18.1,65.7,16.2,0.9,100,18.8,69.5,11.7,0.6,100,19.9,71.5,8.5,0.4,-4.1,-7.9,-9.3,32.7,53.8,-5.3,-14,-13,79.4,100
5943,Mount Waddington,Regional district,British Columbia,59,7.4,00100,Male,5685,1030,3685,970,40,5965,1085,4155,730,15,6045,1180,4350,515,10,100,18.1,64.8,17.1,0.7,100,18.2,69.7,12.2,0.3,100,19.5,72,8.5,0.2,-4.7,-5.1,-11.3,32.9,166.7,-6,-12.7,-15.3,88.3,300
5943,Mount Waddington,Regional district,British Columbia,59,7.4,00100,Female,5345,965,3570,810,55,5540,1080,3850,610,45,5605,1135,3985,480,40,100,18.1,66.8,15.2,1,100,19.5,69.5,11,0.8,100,20.2,71.1,8.6,0.7,-3.5,-10.6,-7.3,32.8,22.2,-4.6,-15,-10.4,68.8,37.5
5945,Central Coast,Regional district,British Columbia,59,11.8,01200,Both sexes,3320,675,2145,500,40,3205,625,2165,415,35,3190,680,2175,335,20,100,20.3,64.6,15.1,1.2,100,19.5,67.6,12.9,1.1,100,21.3,68.2,10.5,0.6,3.6,8,-0.9,20.5,14.3,4.1,-0.7,-1.4,49.3,100
5945,Central Coast,Regional district,British Columbia,59,11.8,01200,Male,1730,365,1100,265,15,1650,340,1095,215,15,1615,370,1075,170,10,100,21.1,63.6,15.3,0.9,100,20.6,66.4,13,0.9,100,22.9,66.6,10.5,0.6,4.8,7.4,0.5,23.3,0,7.1,-1.4,2.3,55.9,50
5945,Central Coast,Regional district,British Columbia,59,11.8,01200,Female,1595,310,1045,235,25,1555,285,1070,205,15,1570,315,1095,165,10,100,19.4,65.5,14.7,1.6,100,18.3,68.8,13.2,1,100,20.1,69.7,10.5,0.6,2.6,8.8,-2.3,14.6,66.7,1.6,-1.6,-4.6,42.4,150
5947,Skeena-Queen Charlotte,Regional district,British Columbia,59,6.2,00100,Both sexes,18135,3275,12170,2685,260,18785,3590,12980,2210,205,19665,4065,13660,1945,170,100,18.1,67.1,14.8,1.4,100,19.1,69.1,11.8,1.1,100,20.7,69.5,9.9,0.9,-3.5,-8.8,-6.2,21.5,26.8,-7.8,-19.4,-10.9,38,52.9
5947,Skeena-Queen Charlotte,Regional district,British Columbia,59,6.2,00100,Male,9175,1630,6210,1340,105,9510,1780,6615,1115,70,9880,2080,6860,940,55,100,17.8,67.7,14.6,1.1,100,18.7,69.6,11.7,0.7,100,21.1,69.4,9.5,0.6,-3.5,-8.4,-6.1,20.2,50,-7.1,-21.6,-9.5,42.6,90.9
5947,Skeena-Queen Charlotte,Regional district,British Columbia,59,6.2,00100,Female,8955,1650,5965,1350,155,9275,1815,6370,1090,135,9785,1985,6795,1000,115,100,18.4,66.6,15.1,1.7,100,19.6,68.7,11.8,1.5,100,20.3,69.4,10.2,1.2,-3.5,-9.1,-6.4,23.9,14.8,-8.5,-16.9,-12.2,35,34.8
5949,Kitimat-Stikine,Regional district,British Columbia,59,6.0,00100,Both sexes,37365,6895,24900,5570,475,37360,7215,25490,4665,360,38480,8185,26420,3875,245,100,18.5,66.6,14.9,1.3,100,19.3,68.2,12.5,1,100,21.3,68.7,10.1,0.6,0,-4.4,-2.3,19.4,31.9,-2.9,-15.8,-5.8,43.7,93.9
5949,Kitimat-Stikine,Regional district,British Columbia,59,6.0,00100,Male,19125,3530,12810,2780,200,19040,3735,12965,2340,135,19685,4305,13385,1995,95,100,18.5,67,14.5,1,100,19.6,68.1,12.3,0.7,100,21.9,68,10.1,0.5,0.4,-5.5,-1.2,18.8,48.1,-2.8,-18,-4.3,39.3,110.5
5949,Kitimat-Stikine,Regional district,British Columbia,59,6.0,00100,Female,18245,3360,12090,2790,280,18325,3475,12525,2325,225,18795,3875,13035,1885,150,100,18.4,66.3,15.3,1.5,100,19,68.3,12.7,1.2,100,20.6,69.4,10,0.8,-0.4,-3.3,-3.5,20,24.4,-2.9,-13.3,-7.2,48,86.7
5951,Bulkley-Nechako,Regional district,British Columbia,59,7.0,00100,Both sexes,37900,7285,24970,5635,555,39205,8125,26260,4820,445,38245,8380,25895,3970,320,100,19.2,65.9,14.9,1.5,100,20.7,67,12.3,1.1,100,21.9,67.7,10.4,0.8,-3.3,-10.3,-4.9,16.9,24.7,-0.9,-13.1,-3.6,41.9,73.4
5951,Bulkley-Nechako,Regional district,British Columbia,59,7.0,00100,Male,19355,3770,12745,2835,210,20005,4180,13385,2435,185,19575,4310,13240,2025,135,100,19.5,65.8,14.6,1.1,100,20.9,66.9,12.2,0.9,100,22,67.6,10.3,0.7,-3.2,-9.8,-4.8,16.4,13.5,-1.1,-12.5,-3.7,40,55.6
5951,Bulkley-Nechako,Regional district,British Columbia,59,7.0,00100,Female,18545,3515,12230,2800,350,19205,3940,12880,2385,255,18670,4065,12660,1945,190,100,19,65.9,15.1,1.9,100,20.5,67.1,12.4,1.3,100,21.8,67.8,10.4,1,-3.4,-10.8,-5,17.4,37.3,-0.7,-13.5,-3.4,44,84.2
5953,Fraser-Fort George,Regional district,British Columbia,59,4.3,00000,Both sexes,94510,16430,64540,13535,1200,91880,16245,64855,10780,940,92265,17755,65855,8650,725,100,17.4,68.3,14.3,1.3,100,17.7,70.6,11.7,1,100,19.2,71.4,9.4,0.8,2.9,1.1,-0.5,25.6,27.7,2.4,-7.5,-2,56.5,65.5
5953,Fraser-Fort George,Regional district,British Columbia,59,4.3,00000,Male,47690,8475,32570,6645,485,46345,8390,32620,5330,335,46545,9155,33120,4270,260,100,17.8,68.3,13.9,1,100,18.1,70.4,11.5,0.7,100,19.7,71.2,9.2,0.6,2.9,1,-0.2,24.7,44.8,2.5,-7.4,-1.7,55.6,86.5
5953,Fraser-Fort George,Regional district,British Columbia,59,4.3,00000,Female,46815,7955,31975,6890,710,45535,7850,32230,5450,600,45720,8605,32740,4380,465,100,17,68.3,14.7,1.5,100,17.2,70.8,12,1.3,100,18.8,71.6,9.6,1,2.8,1.3,-0.8,26.4,18.3,2.4,-7.6,-2.3,57.3,52.7
5955,Peace River,Regional district,British Columbia,59,5.6,00100,Both sexes,62940,13435,43030,6470,620,60080,12610,41770,5700,550,58265,12790,40345,5130,410,100,21.3,68.4,10.3,1,100,21,69.5,9.5,0.9,100,22,69.2,8.8,0.7,4.8,6.5,3,13.5,12.7,8,5,6.7,26.1,51.2
5955,Peace River,Regional district,British Columbia,59,5.6,00100,Male,32265,6880,22215,3160,255,30740,6395,21605,2740,190,29895,6490,20875,2535,150,100,21.3,68.9,9.8,0.8,100,20.8,70.3,8.9,0.6,100,21.7,69.8,8.5,0.5,5,7.6,2.8,15.3,34.2,7.9,6,6.4,24.7,70
5955,Peace River,Regional district,British Columbia,59,5.6,00100,Female,30680,6555,20815,3310,365,29345,6220,20170,2955,360,28365,6300,19470,2595,265,100,21.4,67.8,10.8,1.2,100,21.2,68.7,10.1,1.2,100,22.2,68.6,9.1,0.9,4.5,5.4,3.2,12,1.4,8.2,4,6.9,27.6,37.7
5957,Stikine,Region,British Columbia,59,37.9,03300,Both sexes,740,95,490,150,5,625,85,435,105,10,630,110,425,90,5,100,12.8,66.2,20.3,0.7,100,13.6,69.6,16.8,1.6,100,17.5,67.5,14.3,0.8,18.4,11.8,12.6,42.9,-50,17.5,-13.6,15.3,66.7,0
5957,Stikine,Region,British Columbia,59,37.9,03300,Male,395,45,255,100,10,330,45,235,60,0,340,55,230,50,0,100,11.4,64.6,25.3,2.5,100,13.6,71.2,18.2,0,100,16.2,67.6,14.7,0,19.7,0,8.5,66.7,,16.2,-18.2,10.9,100,
5957,Stikine,Region,British Columbia,59,37.9,03300,Female,345,50,230,55,0,295,45,200,50,10,295,50,200,45,5,100,14.5,66.7,15.9,0,100,15.3,67.8,16.9,3.4,100,16.9,67.8,15.3,1.7,16.9,11.1,15,10,-100,16.9,0,15,22.2,-100
5959,Northern Rockies,Regional district,British Columbia,59,6.3,00100,Both sexes,5395,1125,3890,380,20,5575,1190,4155,240,10,6145,1445,4490,215,15,100,20.9,72.1,7,0.4,100,21.3,74.5,4.3,0.2,100,23.5,73.1,3.5,0.2,-3.2,-5.5,-6.4,58.3,100,-12.2,-22.1,-13.4,76.7,33.3
5959,Northern Rockies,Regional district,British Columbia,59,6.3,00100,Male,2850,590,2055,205,5,2985,640,2215,135,10,3270,740,2405,125,15,100,20.7,72.1,7.2,0.2,100,21.4,74.2,4.5,0.3,100,22.6,73.5,3.8,0.5,-4.5,-7.8,-7.2,51.9,-50,-12.8,-20.3,-14.6,64,-66.7
5959,Northern Rockies,Regional district,British Columbia,59,6.3,00100,Female,2540,535,1835,170,10,2590,545,1940,110,5,2880,705,2085,95,5,100,21.1,72.2,6.7,0.4,100,21,74.9,4.2,0.2,100,24.5,72.4,3.3,0.2,-1.9,-1.8,-5.4,54.5,100,-11.8,-24.1,-12,78.9,100
6001,Yukon,Territory,Yukon,60,6.7,00100,Both sexes,35875,6275,25340,4255,305,33895,5865,24945,3090,230,30370,5720,22370,2285,180,100,17.5,70.6,11.9,0.9,100,17.3,73.6,9.1,0.7,100,18.8,73.7,7.5,0.6,5.8,7,1.6,37.7,32.6,18.1,9.7,13.3,86.2,69.4
6001,Yukon,Territory,Yukon,60,6.7,00100,Male,18080,3355,12505,2220,125,17055,3015,12400,1640,90,15285,2920,11160,1205,65,100,18.6,69.2,12.3,0.7,100,17.7,72.7,9.6,0.5,100,19.1,73,7.9,0.4,6,11.3,0.8,35.4,38.9,18.3,14.9,12.1,84.2,92.3
6001,Yukon,Territory,Yukon,60,6.7,00100,Female,17795,2925,12835,2035,175,16840,2850,12545,1450,135,15090,2795,11205,1085,115,100,16.4,72.1,11.4,1,100,16.9,74.5,8.6,0.8,100,18.5,74.3,7.2,0.8,5.7,2.6,2.3,40.3,29.6,17.9,4.7,14.5,87.6,52.2
